
 7.990E-0001,-6.37827E-0007
 7.980E-0001,-5.24910E-0007
 7.970E-0001,-4.18097E-0007
 7.960E-0001,-3.35698E-0007
 7.950E-0001,-2.71610E-0007
 7.940E-0001,-2.34988E-0007
 7.930E-0001,-2.01419E-0007
 7.920E-0001,-1.77004E-0007
 7.910E-0001,-1.61745E-0007
 7.900E-0001,-1.40383E-0007
 7.890E-0001,-1.22072E-0007
 7.880E-0001,-1.09864E-0007
 7.870E-0001,-9.15541E-0008
 7.860E-0001,-7.62951E-0008
 7.850E-0001,-6.71396E-0008
 7.840E-0001,-4.27252E-0008
 7.830E-0001,-3.05180E-0008
 7.820E-0001,-2.44144E-0008
 7.810E-0001,-9.15541E-0009
 7.800E-0001, 6.10360E-0009
 7.790E-0001, 1.22072E-0008
 7.780E-0001, 2.44144E-0008
 7.770E-0001, 3.35698E-0008
 7.760E-0001, 4.27252E-0008
 7.750E-0001, 5.49324E-0008
 7.740E-0001, 6.10360E-0008
 7.730E-0001, 7.93469E-0008
 7.720E-0001, 8.23987E-0008
 7.710E-0001, 9.15541E-0008
 7.700E-0001, 9.76577E-0008
 7.690E-0001, 1.09864E-0007
 7.680E-0001, 1.28175E-0007
 7.670E-0001, 1.28175E-0007
 7.660E-0001, 1.34279E-0007
 7.650E-0001, 1.43434E-0007
 7.640E-0001, 1.61745E-0007
 7.630E-0001, 1.61745E-0007
 7.620E-0001, 1.70901E-0007
 7.610E-0001, 1.73952E-0007
 7.600E-0001, 1.86160E-0007
 7.590E-0001, 1.89211E-0007
 7.580E-0001, 1.95315E-0007
 7.570E-0001, 2.04470E-0007
 7.560E-0001, 2.16678E-0007
 7.550E-0001, 2.19729E-0007
 7.540E-0001, 2.25833E-0007
 7.530E-0001, 2.38040E-0007
 7.520E-0001, 2.44144E-0007
 7.510E-0001, 2.50247E-0007
 7.500E-0001, 2.53299E-0007
 7.490E-0001, 2.62455E-0007
 7.480E-0001, 2.65506E-0007
 7.470E-0001, 2.71610E-0007
 7.460E-0001, 2.80766E-0007
 7.450E-0001, 2.86869E-0007
 7.440E-0001, 2.89921E-0007
 7.430E-0001, 2.99076E-0007
 7.420E-0001, 3.08232E-0007
 7.410E-0001, 3.08232E-0007
 7.400E-0001, 3.17387E-0007
 7.390E-0001, 3.23491E-0007
 7.380E-0001, 3.26543E-0007
 7.370E-0001, 3.35698E-0007
 7.360E-0001, 3.41802E-0007
 7.350E-0001, 3.38750E-0007
 7.340E-0001, 3.57061E-0007
 7.330E-0001, 3.54009E-0007
 7.320E-0001, 3.57061E-0007
 7.310E-0001, 3.66216E-0007
