"0.08 ppm.spc - RawData"
"Wavelength nm."	"Abs."
400.00	-0.008
402.00	-0.008
404.00	-0.008
406.00	-0.008
408.00	-0.008
410.00	-0.008
412.00	-0.008
414.00	-0.008
416.00	-0.008
418.00	-0.008
420.00	-0.008
422.00	-0.008
424.00	-0.008
426.00	-0.009
428.00	-0.009
430.00	-0.009
432.00	-0.009
434.00	-0.009
436.00	-0.009
438.00	-0.009
440.00	-0.009
442.00	-0.009
444.00	-0.009
446.00	-0.009
448.00	-0.009
450.00	-0.010
452.00	-0.010
454.00	-0.010
456.00	-0.010
458.00	-0.010
460.00	-0.010
462.00	-0.010
464.00	-0.010
466.00	-0.010
468.00	-0.011
470.00	-0.011
472.00	-0.011
474.00	-0.011
476.00	-0.011
478.00	-0.011
480.00	-0.011
482.00	-0.012
484.00	-0.012
486.00	-0.012
488.00	-0.012
490.00	-0.012
492.00	-0.012
494.00	-0.012
496.00	-0.012
498.00	-0.012
500.00	-0.012
502.00	-0.012
504.00	-0.012
506.00	-0.013
508.00	-0.013
510.00	-0.013
512.00	-0.013
514.00	-0.013
516.00	-0.014
518.00	-0.014
520.00	-0.014
522.00	-0.015
524.00	-0.015
526.00	-0.015
528.00	-0.016
530.00	-0.016
532.00	-0.016
534.00	-0.016
536.00	-0.017
538.00	-0.017
540.00	-0.017
542.00	-0.017
544.00	-0.018
546.00	-0.018
548.00	-0.018
550.00	-0.019
552.00	-0.019
554.00	-0.019
556.00	-0.020
558.00	-0.020
560.00	-0.020
562.00	-0.020
564.00	-0.021
566.00	-0.021
568.00	-0.021
570.00	-0.021
572.00	-0.022
574.00	-0.022
576.00	-0.022
578.00	-0.022
580.00	-0.023
582.00	-0.023
584.00	-0.023
586.00	-0.023
588.00	-0.023
590.00	-0.024
592.00	-0.024
594.00	-0.024
596.00	-0.024
598.00	-0.024
600.00	-0.025
602.00	-0.025
604.00	-0.025
606.00	-0.025
608.00	-0.025
610.00	-0.025
612.00	-0.025
614.00	-0.026
616.00	-0.026
618.00	-0.026
620.00	-0.026
622.00	-0.026
624.00	-0.026
626.00	-0.026
628.00	-0.026
630.00	-0.026
632.00	-0.026
634.00	-0.026
636.00	-0.027
638.00	-0.027
640.00	-0.027
642.00	-0.027
644.00	-0.027
646.00	-0.027
648.00	-0.027
650.00	-0.027
652.00	-0.027
654.00	-0.027
656.00	-0.027
658.00	-0.027
660.00	-0.028
662.00	-0.028
664.00	-0.028
666.00	-0.028
668.00	-0.028
670.00	-0.028
672.00	-0.028
674.00	-0.028
676.00	-0.029
678.00	-0.029
680.00	-0.029
682.00	-0.029
684.00	-0.029
686.00	-0.029
688.00	-0.030
690.00	-0.030
692.00	-0.030
694.00	-0.031
696.00	-0.031
698.00	-0.031
700.00	-0.032
702.00	-0.032
704.00	-0.032
706.00	-0.033
708.00	-0.033
710.00	-0.033
712.00	-0.034
714.00	-0.034
716.00	-0.035
718.00	-0.035
720.00	-0.036
722.00	-0.036
724.00	-0.037
726.00	-0.037
728.00	-0.038
730.00	-0.038
732.00	-0.039
734.00	-0.040
736.00	-0.040
738.00	-0.041
740.00	-0.042
742.00	-0.042
744.00	-0.043
746.00	-0.044
748.00	-0.044
750.00	-0.045
752.00	-0.046
754.00	-0.047
756.00	-0.047
758.00	-0.048
760.00	-0.049
762.00	-0.050
764.00	-0.051
766.00	-0.052
768.00	-0.052
770.00	-0.053
772.00	-0.054
774.00	-0.054
776.00	-0.055
778.00	-0.055
780.00	-0.056
782.00	-0.057
784.00	-0.057
786.00	-0.057
788.00	-0.058
790.00	-0.058
792.00	-0.059
794.00	-0.059
796.00	-0.059
798.00	-0.059
800.00	-0.059
802.00	-0.059
804.00	-0.059
806.00	-0.059
808.00	-0.059
810.00	-0.059
812.00	-0.058
814.00	-0.058
816.00	-0.057
818.00	-0.056
820.00	-0.055
822.00	-0.055
824.00	-0.054
826.00	-0.052
828.00	-0.052
830.00	-0.050
832.00	-0.049
834.00	-0.048
836.00	-0.046
838.00	-0.044
840.00	-0.044
842.00	-0.042
844.00	-0.040
846.00	-0.039
848.00	-0.037
850.00	-0.036
852.00	-0.036
854.00	-0.033
856.00	-0.032
858.00	-0.032
860.00	-0.029
862.00	-0.029
864.00	-0.027
866.00	-0.027
868.00	-0.025
870.00	-0.025
872.00	-0.025
874.00	-0.022
876.00	-0.025
878.00	-0.022
880.00	-0.023
882.00	-0.022
884.00	-0.023
886.00	-0.021
888.00	-0.023
890.00	-0.024
892.00	-0.022
894.00	-0.025
896.00	-0.020
898.00	-0.024
900.00	-0.022
902.00	-0.021
904.00	-0.016
906.00	-0.019
908.00	-0.020
910.00	-0.023
912.00	-0.022
914.00	-0.019
916.00	-0.023
918.00	-0.025
920.00	-0.027
922.00	-0.032
924.00	-0.025
926.00	-0.021
928.00	-0.024
930.00	-0.027
932.00	-0.024
934.00	-0.026
936.00	-0.027
938.00	-0.023
940.00	-0.021
942.00	-0.029
944.00	-0.034
946.00	-0.030
948.00	-0.032
950.00	-0.033
952.00	-0.036
954.00	-0.037
956.00	-0.033
958.00	-0.041
960.00	-0.037
962.00	-0.036
964.00	-0.039
966.00	-0.044
968.00	-0.039
970.00	-0.030
972.00	-0.046
974.00	-0.030
976.00	-0.038
978.00	-0.047
980.00	-0.042
982.00	-0.041
984.00	-0.042
986.00	-0.036
988.00	-0.031
990.00	-0.040
992.00	-0.040
994.00	-0.035
996.00	-0.040
998.00	-0.028
1000.00	-0.033
