"iron_s_s_50.spc - RawData"
"Wavelength nm."	"Abs."
400.00	0.230
401.00	0.237
402.00	0.244
403.00	0.251
404.00	0.257
405.00	0.264
406.00	0.271
407.00	0.277
408.00	0.283
409.00	0.289
410.00	0.296
411.00	0.302
412.00	0.308
413.00	0.314
414.00	0.321
415.00	0.326
416.00	0.332
417.00	0.338
418.00	0.344
419.00	0.349
420.00	0.354
421.00	0.360
422.00	0.365
423.00	0.370
424.00	0.376
425.00	0.380
426.00	0.385
427.00	0.390
428.00	0.395
429.00	0.399
430.00	0.404
431.00	0.408
432.00	0.413
433.00	0.417
434.00	0.421
435.00	0.425
436.00	0.428
437.00	0.432
438.00	0.436
439.00	0.440
440.00	0.443
441.00	0.447
442.00	0.450
443.00	0.453
444.00	0.456
445.00	0.459
446.00	0.462
447.00	0.465
448.00	0.467
449.00	0.470
450.00	0.473
451.00	0.477
452.00	0.481
453.00	0.484
454.00	0.488
455.00	0.492
456.00	0.496
457.00	0.501
458.00	0.505
459.00	0.510
460.00	0.516
461.00	0.521
462.00	0.526
463.00	0.531
464.00	0.536
465.00	0.541
466.00	0.546
467.00	0.550
468.00	0.555
469.00	0.559
470.00	0.564
471.00	0.567
472.00	0.571
473.00	0.574
474.00	0.577
475.00	0.579
476.00	0.582
477.00	0.583
478.00	0.585
479.00	0.587
480.00	0.588
481.00	0.588
482.00	0.589
483.00	0.590
484.00	0.591
485.00	0.591
486.00	0.592
487.00	0.593
488.00	0.594
489.00	0.595
490.00	0.596
491.00	0.597
492.00	0.599
493.00	0.601
494.00	0.603
495.00	0.605
496.00	0.608
497.00	0.610
498.00	0.613
499.00	0.616
500.00	0.619
501.00	0.622
502.00	0.625
503.00	0.628
504.00	0.630
505.00	0.632
506.00	0.634
507.00	0.636
508.00	0.637
509.00	0.637
510.00	0.637
511.00	0.636
512.00	0.635
513.00	0.632
514.00	0.629
515.00	0.625
516.00	0.620
517.00	0.615
518.00	0.609
519.00	0.601
520.00	0.593
521.00	0.584
522.00	0.574
523.00	0.563
524.00	0.551
525.00	0.539
526.00	0.525
527.00	0.511
528.00	0.497
529.00	0.483
530.00	0.467
531.00	0.451
532.00	0.435
533.00	0.418
534.00	0.403
535.00	0.388
536.00	0.370
537.00	0.354
538.00	0.338
539.00	0.322
540.00	0.307
541.00	0.291
542.00	0.276
543.00	0.261
544.00	0.248
545.00	0.234
546.00	0.221
547.00	0.208
548.00	0.197
549.00	0.186
550.00	0.176
551.00	0.167
552.00	0.158
553.00	0.149
554.00	0.141
555.00	0.133
556.00	0.126
557.00	0.119
558.00	0.112
559.00	0.106
560.00	0.100
561.00	0.095
562.00	0.090
563.00	0.085
564.00	0.080
565.00	0.076
566.00	0.072
567.00	0.068
568.00	0.064
569.00	0.061
570.00	0.058
571.00	0.055
572.00	0.053
573.00	0.050
574.00	0.048
575.00	0.045
576.00	0.043
577.00	0.041
578.00	0.039
579.00	0.037
580.00	0.035
581.00	0.034
582.00	0.032
583.00	0.031
584.00	0.029
585.00	0.028
586.00	0.027
587.00	0.025
588.00	0.024
589.00	0.023
590.00	0.022
591.00	0.021
592.00	0.020
593.00	0.019
594.00	0.018
595.00	0.017
596.00	0.016
597.00	0.015
598.00	0.014
599.00	0.013
600.00	0.012
601.00	0.012
602.00	0.011
603.00	0.010
604.00	0.010
605.00	0.009
606.00	0.008
607.00	0.008
608.00	0.007
609.00	0.007
610.00	0.007
611.00	0.006
612.00	0.006
613.00	0.006
614.00	0.005
615.00	0.005
616.00	0.004
617.00	0.004
618.00	0.004
619.00	0.004
620.00	0.003
621.00	0.003
622.00	0.003
623.00	0.003
624.00	0.003
625.00	0.002
626.00	0.002
627.00	0.002
628.00	0.002
629.00	0.002
630.00	0.002
631.00	0.001
632.00	0.001
633.00	0.001
634.00	0.001
635.00	0.001
636.00	0.001
637.00	0.001
638.00	0.001
639.00	0.000
640.00	0.000
641.00	0.000
642.00	0.000
643.00	0.000
644.00	0.000
645.00	0.000
646.00	0.000
647.00	0.000
648.00	-0.000
649.00	-0.000
650.00	-0.000
651.00	-0.000
652.00	-0.000
653.00	-0.000
654.00	-0.000
655.00	-0.000
656.00	-0.000
657.00	-0.000
658.00	-0.000
659.00	-0.000
660.00	-0.000
661.00	-0.000
662.00	-0.000
663.00	-0.000
664.00	-0.000
665.00	-0.000
666.00	-0.001
667.00	-0.000
668.00	-0.000
669.00	-0.000
670.00	-0.001
671.00	-0.000
672.00	-0.000
673.00	-0.001
674.00	-0.001
675.00	-0.001
676.00	-0.001
677.00	-0.001
678.00	-0.001
679.00	-0.001
680.00	-0.001
681.00	-0.001
682.00	-0.001
683.00	-0.001
684.00	-0.001
685.00	-0.001
686.00	-0.001
687.00	-0.001
688.00	-0.001
689.00	-0.001
690.00	-0.001
691.00	-0.001
692.00	-0.001
693.00	-0.001
694.00	-0.001
695.00	-0.001
696.00	-0.001
697.00	-0.001
698.00	-0.001
699.00	-0.001
700.00	-0.001
